#ys;#zs;#xs;#surfacepressure;#areapermolecule;#area;#fluo01;#fluo02;#fluo03;#fluo04;#fluoicr04;#fluoocr04;#integration_time;#sensorsRelTimestamps;#sensorsTimestamps;#Elastic.area;#Elastic.El.intRel;#Elastic.El.position;#Compton.area;#Compton.Co.intRel;#Compton.Co.position;#Au.area;#Au.La1.intRel;#Au.La1.position;#Au.La1Esc.intRel;#Au.La1Esc.position;#Au.Lb2.intRel;#Au.Lb2.position;#Au.Lb6.intRel;#Au.Lb6.position;#Au.Ll.intRel;#Au.Ll.position;#Au.Ma.intRel;#Au.Ma.position;#Au.Mb.intRel;#Au.Mb.position;#Au.Mg.intRel;#Au.Mg.position;#Cl.area;#Cl.Ka1.intRel;#Cl.Ka1.position;#Cl.Kb3.intRel;#Cl.Kb3.position;#Fe.area;#Fe.Ka1.intRel;#Fe.Ka1.position;#fano;#tfb0;#gammaB;#epsilon;#gammaA;#ct;#tfb1;#twc1;#noise;#sfa0;#fB;#sfa1;#sl;#fA;#fG;#twc0
0.0;-39.4440580825;-0.30002249999999986;30.127254058837888;0.18001270941210887;202.9653379333255;57904.0;226002.0;2966.0;1230.0;10827.625687804517;10505.96514254429;30.0;1854.951782;1581869578.134183;19.826291709871736;1.0;12000.0;106.42636201899653;1.0;11873.682486115134;2129.1073563431055;1.0;9696.512353016931;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.689366344352;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.56352739637074;1.0;2622.0;0.17590947695048742;2812.0;1.9770391810863903;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-13.553236114353922;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002336346632301454;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;30.128074127197266;0.18001048230941052;202.96282686256131;58012.0;226823.0;2989.0;1253.0;10850.391807013468;10531.889356542331;30.0;1885.348185;1581869608.530586;25.82266611025861;1.0;12000.0;100.06140063697097;1.0;11865.16670819115;2134.3097240075367;1.0;9696.626387680566;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8487.231748760447;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;41.04783289391007;1.0;2622.0;0.17590947695048742;2812.0;1.486767171892824;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-14.9362758963849;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002474057143027815;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;30.195457397460935;0.18001339680642378;202.96611297426495;58459.0;227917.0;2913.0;1306.0;10921.867956173926;10594.671689335319;30.0;1915.744595;1581869638.926994;29.133323720116543;1.0;12000.0;100.11695573861215;1.0;11860.439920551305;2146.838099590279;1.0;9696.592648830394;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8487.298633867675;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.71427753543945;1.0;2622.0;0.17590947695048742;2812.0;2.031919658064409;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-14.103367112472316;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0023630858588881607;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;31.053676208496093;0.1801542528198242;203.1249289181676;57978.0;227449.0;2908.0;1230.0;10884.45217732011;10561.933559686431;30.0;1946.135783;1581869669.318182;23.22463127901654;1.0;12000.0;104.78959577617002;1.0;11868.224718014697;2141.318971044551;1.0;9697.058989919171;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.699175726972;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.85822174988319;1.0;2622.0;0.17590947695048742;2812.0;1.3637882911336812;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-9.912152132784332;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0018962795254952793;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.06096975708008;0.18703006716257842;210.8774480941833;58686.0;227976.0;3024.0;1198.0;10922.754234666967;10600.242624523711;30.0;1976.534867;1581869699.717266;30.502315760176998;1.0;12000.0;103.45438624878854;1.0;11855.366958093739;2147.6283827601997;1.0;9697.042473275444;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.49086268444;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.83156677777067;1.0;2622.0;0.17590947695048742;2812.0;1.8652358661694222;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-11.20970634949511;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0019559208700684976;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;26.87417761230469;0.18080902595248563;203.8631892919729;58854.0;229155.0;3068.0;1168.0;10996.119072546207;10671.341296432518;30.0;2006.931609;1581869730.114002;33.006076489225116;1.0;12000.0;99.5471775963603;1.0;11855.70610872119;2155.529790234298;1.0;9697.17795335139;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8486.976736225737;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;41.71407739148688;1.0;2622.0;0.17590947695048742;2812.0;1.4592964891256734;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-11.556400531549603;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.00217771367751163;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;28.784107360839847;0.18018068937403245;203.15473628108214;58657.0;227797.0;2857.0;1253.0;10903.759030760559;10581.857422283132;30.0;2037.32756;1581869760.50996;28.127346681004273;1.0;12000.0;103.49816710250661;1.0;11856.688650840133;2145.9603596447514;1.0;9697.548602431158;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.089388828668;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;39.6989258913266;1.0;2622.0;0.17590947695048742;2812.0;1.7632235185375955;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.536239742565252;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0021328827656934457;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.162501983642578;0.18013944489191527;203.10823289652586;58393.0;227273.0;2983.0;1205.0;10878.335281558351;10559.549340898307;30.0;2067.734116;1581869790.916517;26.17501058536617;1.0;12000.0;104.56044569533695;1.0;11863.974095444932;2138.6083149153897;1.0;9696.346211204935;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8487.095558587069;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.85956679795118;1.0;2622.0;0.17590947695048742;2812.0;1.5647556097677344;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.830853574025841;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002202559551937803;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.29870233154297;0.18011556171259704;203.0813044780988;58165.0;227086.0;2862.0;1293.0;10862.766358214603;10543.303466825892;30.0;2098.132917;1581869821.315313;27.47042190873793;1.0;12000.0;101.95873290928685;1.0;11860.57848400974;2141.0727352320578;1.0;9697.007649703546;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8487.54778893973;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.63052968698318;1.0;2622.0;0.17590947695048742;2812.0;1.5833478176130646;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-10.622040287794928;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0018479916042178138;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.409059204101563;0.1801018865446609;203.06588564966984;58385.0;226766.0;2956.0;1232.0;10875.784257221485;10554.303156115924;30.0;2128.530311;1581869851.71271;27.8970561433537;1.0;12000.0;100.15113204132284;1.0;11859.612312283842;2134.5997410198884;1.0;9696.361657528723;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8486.982487455834;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.701419645479724;1.0;2622.0;0.17590947695048742;2812.0;2.20981304810535;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-18.33782439430582;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002958385178668739;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.519890686035154;0.1800877064643338;203.0498975296926;57947.0;226073.0;2959.0;1278.0;10830.64609001763;10508.036881013077;30.0;2158.928601;1581869882.111002;32.32976102817874;1.0;12000.0;96.74608063930083;1.0;11854.599660433558;2128.315620046745;1.0;9697.512326243026;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.239024679006;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.446749516568225;1.0;2622.0;0.17590947695048742;2812.0;1.708707548746125;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.943355004519171;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002248348886165061;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.51027020263672;0.1800907447197645;203.05107726266732;57728.0;226436.0;2959.0;1216.0;10835.739730528885;10511.370727410387;30.0;2189.320287;1581869912.502689;25.933654663988793;1.0;12000.0;103.13678365889095;1.0;11862.462313231465;2134.7356195981524;1.0;9697.248766847237;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.572703727028;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.9884881764966;1.0;2622.0;0.17590947695048742;2812.0;1.660417476298611;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-9.86888349009987;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0017742388987122902;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.605203308105466;0.1800821101690616;203.0435876754339;57687.0;226154.0;2994.0;1237.0;10817.535295585029;10496.36445240359;30.0;2219.72188;1581869942.904269;28.376701071335468;1.0;12000.0;101.13389002219544;1.0;11857.305029461912;2126.4118295122594;1.0;9697.120592750178;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8486.46220458707;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.542265195656185;1.0;2622.0;0.17590947695048742;2812.0;1.1902440917713566;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-10.343478687530158;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0019444405760268657;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.651348541259765;0.1800736583746915;203.0340582299516;58028.0;227221.0;2900.0;1221.0;10857.658076975247;10539.451656804828;30.0;2250.119559;1581869973.301957;24.613938146850344;1.0;12000.0;105.97925370579733;1.0;11866.170277610252;2139.0448567590943;1.0;9696.824766972537;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.334198971932;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.00267524046597;1.0;2622.0;0.17590947695048742;2812.0;1.5899130684875749;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-9.225864115448818;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.001748273022396896;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.681996490478518;0.18007307031640132;203.0333951909363;58035.0;227887.0;3005.0;1233.0;10892.082798752417;10570.302580080654;30.0;2280.51628;1581870003.698682;20.905022734329947;1.0;12000.0;107.1198759780154;1.0;11872.75760192308;2146.1358502242592;1.0;9696.986801724424;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8489.474433978326;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.41633768232749;1.0;2622.0;0.17590947695048742;2812.0;1.5818303671329788;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-11.116198116589041;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0019521946367976439;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.718606719970705;0.18006888530614362;203.02867656843466;58268.0;226668.0;2966.0;1232.0;10856.542488597157;10530.790059698997;30.0;2310.920232;1581870034.102633;24.08678551382144;1.0;12000.0;104.70401252880686;1.0;11867.696514913145;2135.8210382339225;1.0;9697.044352181403;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8487.414879114345;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.66752068818954;1.0;2622.0;0.17590947695048742;2812.0;2.0605323173971035;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-15.456411842551878;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0024750724756909875;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.76229779052734;0.18006181406299032;203.02220613683164;58684.0;227390.0;2932.0;1300.0;10900.543241405938;10575.334236723302;30.0;2341.317252;1581870064.499653;23.357737420452242;1.0;12000.0;107.06645687018798;1.0;11868.371189891232;2143.8467569814766;1.0;9696.84159185291;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.130692110668;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.15080765830407;1.0;2622.0;0.17590947695048742;2812.0;1.5034959553912817;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-16.18539705583042;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0025940029528946974;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.76184442138672;0.18006239087051515;203.02135405589473;58336.0;227386.0;2930.0;1211.0;10899.405823657646;10572.47598543931;30.0;2371.712568;1581870094.894967;24.02081779226741;1.0;12000.0;106.26210163247315;1.0;11865.616716465891;2146.0976737465603;1.0;9696.993966998649;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8489.16349603721;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;41.44566374090011;1.0;2622.0;0.17590947695048742;2812.0;1.5639292802618936;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-9.89872442369728;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0017732490621411615;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.760612915039065;0.18006443960742316;203.02366401823144;58886.0;228831.0;2983.0;1230.0;10966.034731059486;10637.98410607866;30.0;2402.106227;1581870125.288628;20.28816109826455;1.0;12000.0;112.78702966298007;1.0;11872.642503351966;2155.3175438212575;1.0;9697.049551929416;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8489.548406549593;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.561195632951346;1.0;2622.0;0.17590947695048742;2812.0;1.5423403056319942;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.420954927552135;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0021609470994769257;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.821751800537108;0.1800485859071654;203.00578888241012;58999.0;228709.0;3016.0;1259.0;10975.436851437691;10641.746465576163;30.0;2432.503411;1581870155.68581;23.72737225920553;1.0;12000.0;108.1462633890668;1.0;11870.094154427896;2152.921111296977;1.0;9697.363382776563;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.110980264099;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.817309652566266;1.0;2622.0;0.17590947695048742;2812.0;1.5968198916124985;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-15.191298806953013;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.0025970956277903664;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.82806411743164;0.1800543882835276;203.0123310942518;58728.0;228182.0;2967.0;1206.0;10948.752662180066;10622.69115178638;30.0;2462.897263;1581870186.079661;30.646450068476803;1.0;12000.0;101.61539399811738;1.0;11858.165228418618;2148.76236595387;1.0;9697.188317428068;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.932375716284;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;42.21695831199526;1.0;2622.0;0.17590947695048742;2812.0;1.9724515814879235;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.435064275231731;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.00218406275168925;1e-10;1.479;0.5164
0.0;-39.4440580825;-0.30002249999999986;29.84216760253906;0.18005063519289125;203.008099463542;58839.0;227905.0;2929.0;1260.0;10935.151805898156;10607.509071995824;30.0;2493.300525;1581870216.482923;29.668698293001544;1.0;12000.0;103.65971786468498;1.0;11858.433796617148;2147.4258741324384;1.0;9697.09911422426;0.00154296356932897;7973.0;0.18281671617171008;11565.8;0.011903167720220953;11156.9;0.04925894603773131;8488.49224047661;0.006564729278775971;2118.4;0.010440039565781512;2203.4;0.002003795742572645;2407.9;40.95964493295954;1.0;2622.0;0.17590947695048742;2812.0;1.8026989743989845;1.0;6405.2;0.115;0.080845;10000000000.0;0.0036;10000000000.0;-12.529352854043958;1e-10;0.1003;0.113;-0.0002114;1e-10;0.0001089;0.002197386130953347;1e-10;1.479;0.5164
